Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
250,11.98,+0.4,Haruka INOUE,18 MAY 2006,JPN,2,,"Prefectural Stadium, Kagoshima (JPN)",05 JUL 2026,912,women_TJ,2026,https://worldathletics.org/athletes/japan/haruka-inoue-14995646
254,11.97,,Ekaterina MIKHAILENKO,08 APR 2010,KAZ,2,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",20 FEB 2026,911,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/ekaterina-mikhailenko-15135895
254,11.97,+1.8,Pei-Jie LIU,19 MAY 2010,TPE,1,,"National Stadium, Kaohsiung (TPE)",02 MAR 2026,911,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/pei-jie-liu-15113508
254,11.97,-0.5,Sakura NAKAMURA,26 APR 2005,JPN,13,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,914,women_TJ,2026,https://worldathletics.org/athletes/japan/sakura-nakamura-14967242
257,11.96,+0.2,Sara SEKIGUCHI,20 JAN 2005,JPN,1,,"Keio Univ. Hiyoshi Athletics Field, Yokohama (JPN)",05 APR 2026,910,women_TJ,2026,https://worldathletics.org/athletes/japan/sara-sekiguchi-14977978
257,11.96,+1.6,Rin WATANABE,11 JUN 2004,JPN,3,,"Nihon University Stadium, Tokyo (JPN)",18 APR 2026,910,women_TJ,2026,https://worldathletics.org/athletes/japan/rin-watanabe-14979277
257,11.96,-0.7,Angelin SWETHA,29 NOV 2006,IND,5,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",26 APR 2026,914,women_TJ,2026,https://worldathletics.org/athletes/india/angelin-swetha-15318003
257,11.96,+0.3,Huishan LIU,03 MAR 2010,CHN,8q1,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,910,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/huishan-liu-15339739
257,11.96,+1.7,Nozomi ITO,16 JUN 2009,JPN,2,,"Nagaragawa Stadium, Gifu (JPN)",04 JUL 2026,910,women_TJ,2026,https://worldathletics.org/athletes/japan/nozomi-ito-15104699
257,11.96,+1.4,Seo KATO,10 MAR 2010,JPN,1,,"Irie Stadium, Muroran (JPN)",15 AUG 2026,910,women_TJ,2026,https://worldathletics.org/athletes/japan/seo-kato-15256381
263,11.95,-1.0,Haruka SAITO,22 MAR 2000,JPN,14,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,915,women_TJ,2026,https://worldathletics.org/athletes/athlete=14856976
264,11.94,-0.1,Ibuki KIKUZATO,31 JAN 2007,JPN,15,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,908,women_TJ,2026,https://worldathletics.org/athletes/japan/ibuki-kikuzato-15047805
264,11.94,+1.3,Farah Syakira AZIF SAFARIN,12 AUG 2008,MAS,2,,"Stadium UPM, Selangor (MAS)",19 JUN 2026,908,women_TJ,2026,https://worldathletics.org/athletes/malaysia/farah-syakira-azif-safarin-15009478
264,11.94,+0.9,Moa ONO,17 NOV 2008,JPN,2,,"Showa Denko Stadium, Oita (JPN)",22 JUN 2026,908,women_TJ,2026,https://worldathletics.org/athletes/japan/moa-ono-15180472
264,11.94,-1.8,Yura ISOYAMA,29 JAN 2006,JPN,2,,"Chukyo University Athletics Field, Toyota (JPN)",01 AUG 2026,918,women_TJ,2026,https://worldathletics.org/athletes/japan/yura-isoyama-14997207
264,11.94,+1.4,Ayaka KIJIMA,25 FEB 2009,JPN,5,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",23 AUG 2026,908,women_TJ,2026,https://worldathletics.org/athletes/japan/ayaka-kijima-15180864
269,11.93,+2.0,Yu Syung CHANG,01 JUN 2006,TPE,6,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,907,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/yu-syung-chang-15113270
269,11.93,+1.0,K.K.A.S. WICKRAMASINGHA,28 NOV 2004,SRI,3,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",18 JUN 2026,907,women_TJ,2026,https://worldathletics.org/athletes/sri-lanka/kkas-wickramasingha-15157594
269,11.93,+0.2,Nanase SATOU,01 JUN 2008,JPN,6,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,907,women_TJ,2026,https://worldathletics.org/athletes/japan/nanase-satou-15181934
269,11.93,-0.2,Vidya AYU,1998,INA,4,,"Jatidiri Stadium, Semarang (INA)",24 JUL 2026,908,women_TJ,2026,https://worldathletics.org/athletes/indonesia/vidya-ayu-15019837
273,11.92,+1.9,Korin SUGAWARA,25 DEC 2007,JPN,4,,"Nihon University Stadium, Tokyo (JPN)",18 APR 2026,906,women_TJ,2026,https://worldathletics.org/athletes/japan/korin-sugawara-15167345
273,11.92,-0.3,Rena NISHIMURA,17 OCT 2007,JPN,16,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,907,women_TJ,2026,https://worldathletics.org/athletes/japan/rena-nishimura-15002296
273,11.92,-0.7,Desiree Anne ALABA,26 DEC 2006,PHI,2,,"New Clark City Stadium, New Clark City (PHI)",14 JUN 2026,910,women_TJ,2026,https://worldathletics.org/athletes/philippines/desiree-anne-alaba-15122586
276,11.91,+0.3,Mio SUGANUMA,30 MAR 2006,JPN,17,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,905,women_TJ,2026,https://worldathletics.org/athletes/japan/mio-suganuma-14999945
276,11.91,-0.2,Sora INAGAKI,02 MAY 2006,JPN,18,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,906,women_TJ,2026,https://worldathletics.org/athletes/japan/sora-inagaki-15101094
276,11.91,+0.6,Haohao WANG,20 NOV 2006,CHN,13,,"Sports Center, Nanping (CHN)",04 JUN 2026,905,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/haohao-wang-15330986
276,11.91,+1.9,Hinata IMAIZUMI,11 NOV 2008,JPN,,,"Miyagi Stadium, Rifu (JPN)",14 JUN 2026,905,women_TJ,2026,https://worldathletics.org/athletes/japan/hinata-imaizumi-15179561
276,11.91,-1.0,E.S. SIVAPRIYA,15 FEB 2005,IND,4,,Meerut (IND),02 SEP 2026,911,women_TJ,2026,https://worldathletics.org/athletes/india/es-sivapriya-14971150
281,11.90,+1.4,Rin HONDA,25 AUG 2004,JPN,6,,"Nihon University Stadium, Tokyo (JPN)",18 APR 2026,904,women_TJ,2026,https://worldathletics.org/athletes/japan/rin-honda-14976044
281,11.90,+0.3,Niannian YUAN,20 OCT 1999,CHN,7,,"Yangzhou Sports Center, Yangzhou (CHN)",31 JUL 2026,904,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/niannian-yuan-15117679
283,11.89,+1.4,Nana ENDO,20 SEP 2004,JPN,1,,"Azuma Stadium, Fukushima (JPN)",23 AUG 2026,903,women_TJ,2026,https://worldathletics.org/athletes/japan/nana-endo-14998771
284,11.88,-0.9,Rino KOBAYASHI,28 JUL 2007,JPN,2,,"Amashin Stadium, Amakusa (JPN)",08 MAY 2026,907,women_TJ,2026,https://worldathletics.org/athletes/japan/rino-kobayashi-15005466
284,11.88,-0.4,Mayu OMORI,13 DEC 2004,JPN,19,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,904,women_TJ,2026,https://worldathletics.org/athletes/japan/mayu-omori-15001023
284,11.88,+0.4,Yuxuan CEN,19 OCT 2010,CHN,6q2,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,902,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/yuxuan-cen-15300287
284,11.88,+0.1,Remu NAKABAYASHI,24 OCT 2008,JPN,19,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,902,women_TJ,2026,https://worldathletics.org/athletes/japan/remu-nakabayashi-15172984
288,11.87,-0.7,Pei-Chieh HSU,14 MAR 2004,TPE,3,,"National Stadium, Kaohsiung (TPE)",02 MAR 2026,905,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/pei-chieh-hsu-14954152
289,11.86,+0.3,Karin YOSHIDA,07 JUL 2003,JPN,7,,"Nagai Stadium No. 2, Osaka (JPN)",20 MAR 2026,900,women_TJ,2026,https://worldathletics.org/athletes/japan/karin-yoshida-14949733
289,11.86,+2.0,Yuka MIZUTANI,25 FEB 2004,JPN,19,,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2026,900,women_TJ,2026,https://worldathletics.org/athletes/japan/yuka-mizutani-14949691
289,11.86,0.0,Xun ZHOU,08 MAR 2002,CHN,10f,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,900,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/xun-zhou-15334381
289,11.86,-0.7,Nagi HATASAKO,16 JAN 2009,JPN,4,,"Nagaragawa Stadium, Gifu (JPN)",21 JUN 2026,904,women_TJ,2026,https://worldathletics.org/athletes/japan/nagi-hatasako-15176747
289,11.86,+0.1,Yuchen ZHANG,23 MAY 2011,CHN,7,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,900,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/yuchen-zhang-15339613
294,11.85,,Milana MIKHAILOVA,06 AUG 2008,KAZ,5,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",20 FEB 2026,899,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/milana-mikhailova-15295413
294,11.85,+0.2,Ya-Ning FANG,09 AUG 2004,TPE,5,,"Banqiao Stadium, New Taipei City (TPE)",28 MAR 2026,899,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/ya-ning-fang-14980982
294,11.85,+0.9,Mao KISHIDA,14 OCT 2004,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",03 APR 2026,899,women_TJ,2026,https://worldathletics.org/athletes/japan/mao-kishida-14980419
294,11.85,-0.5,Dilnura OBIDOVA,15 FEB 2008,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",24 APR 2026,902,women_TJ,2026,https://worldathletics.org/athletes/uzbekistan/dilnura-obidova-15156325
294,11.85,-0.4,Saki YANAGIDAIRA,06 DEC 2008,JPN,3,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",21 JUN 2026,901,women_TJ,2026,https://worldathletics.org/athletes/japan/saki-yanagidaira-14999186
299,11.84,+0.1,Rio NAKAZAKI,09 JAN 2010,JPN,7,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,898,women_TJ,2026,https://worldathletics.org/athletes/japan/rio-nakazaki-15256098
299,11.84,-0.6,Shiho INAGUMA,10 MAY 1998,JPN,17,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,901,women_TJ,2026,https://worldathletics.org/athletes/japan/shiho-inaguma-14944815
