Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
131,34:14.18,,Ami FURUNISHI,05 AUG 2003,JPN,15,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1024,women_10000m,2025,https://worldathletics.org/athletes/japan/ami-furunishi-15005245
132,34:14.40,,Miyu KUBO,17 FEB 2004,JPN,6,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,1023,women_10000m,2025,https://worldathletics.org/athletes/japan/miyu-kubo-14946245
133,34:15.97,,Sakurako YANAI,25 MAR 2004,JPN,9,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1022,women_10000m,2025,https://worldathletics.org/athletes/athlete=14903968
134,34:16.37,,Hongmei JIANG,18 AUG 2003,CHN,10,,"Sports Center, Quzhou (CHN)",04 AUG 2025,1022,women_10000m,2025,https://worldathletics.org/athletes/athlete=14892641
135,34:17.61,,Ainuska KALIL KYZY,09 DEC 2003,KGZ,7,,Riyadh (KSA),17 NOV 2025,1021,women_10000m,2025,https://worldathletics.org/athletes/athlete=14851014
136,34:18.58,,Mio KURODA,12 FEB 2001,JPN,7,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,1020,women_10000m,2025,https://worldathletics.org/athletes/athlete=14912776
137,34:18.92,,Yuki TAKAE,11 MAR 2004,JPN,8,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,1020,women_10000m,2025,https://worldathletics.org/athletes/japan/yuki-takae-14957285
138,34:19.10,,Ayami YODA,02 OCT 2004,JPN,18,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1020,women_10000m,2025,https://worldathletics.org/athletes/japan/ayami-yoda-14962997
139,34:19.52,,Bingjie XU,30 JAN 2003,CHN,1f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,1019,women_10000m,2025,https://worldathletics.org/athletes/athlete=14913613
140,34:23.71,,Xinyan ZHANG,09 FEB 1994,CHN,10f2,,"Sports Center, Jiaxing (CHN)",30 APR 2025,1016,women_10000m,2025,https://worldathletics.org/athletes/athlete=14488655
141,34:25.21,,Erina KON,06 APR 2004,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,1014,women_10000m,2025,https://worldathletics.org/athletes/japan/erina-kon-14949531
142,34:25.22,,Reina SOTOMA,17 JUN 2003,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,1014,women_10000m,2025,https://worldathletics.org/athletes/athlete=14930764
143,34:26.90,,Momoka TSUTANO,03 NOV 2004,JPN,20,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1013,women_10000m,2025,https://worldathletics.org/athletes/japan/momoka-tsutano-14957300
144,34:27.93,,Thi Oanh NGUYEN,15 AUG 1995,VIE,1,,"Supachalasai National Stadium, Bangkok (THA)",15 DEC 2025,1012,women_10000m,2025,https://worldathletics.org/athletes/athlete=14524770
145,34:28.68,,Yuri SUMINO,09 DEC 2004,JPN,21,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1012,women_10000m,2025,https://worldathletics.org/athletes/japan/yuri-sumino-14981155
146,34:28.70,,Aika MURAKAMI,22 MAY 1998,JPN,16,,"Prefectural Stadium, Kumagaya (JPN)",23 MAY 2025,1012,women_10000m,2025,https://worldathletics.org/athletes/athlete=14767066
147,34:29.16,,Ichino SAITOU,09 AUG 2005,JPN,8,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,1011,women_10000m,2025,https://worldathletics.org/athletes/japan/ichino-saitou-15051462
148,34:30.87,,Sakura TAKEHARA,29 OCT 2003,JPN,5,,"Municipal Stadium, Miyoshi (JPN)",17 MAY 2025,1010,women_10000m,2025,https://worldathletics.org/athletes/athlete=14930636
149,34:32.01,,Hikari KOBAYASHI,01 JUL 2004,JPN,22,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1009,women_10000m,2025,https://worldathletics.org/athletes/japan/hikari-kobayashi-14957566
150,34:33.42,,Wenxiang ZHOU,12 JAN 2002,CHN,9,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,1008,women_10000m,2025,https://worldathletics.org/athletes/athlete=14893318
151,34:33.50,,Mizuki NISHIMURA,03 DEC 2004,JPN,6,,"Municipal Stadium, Miyoshi (JPN)",17 MAY 2025,1008,women_10000m,2025,https://worldathletics.org/athletes/japan/mizuki-nishimura-14962365
152,34:33.84,,Io AKASHI,16 SEP 1994,JPN,9,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,1007,women_10000m,2025,https://worldathletics.org/athletes/athlete=14739834
153,34:34.93,,Jung yoon CHOI,13 JUN 1993,KOR,11,,"Gumi Civic Stadium, Gumi (KOR)",29 MAY 2025,1006,women_10000m,2025,https://worldathletics.org/athletes/athlete=14548334
154,34:35.10,,Dan LI,01 MAY 1995,CHN,15,,"Sports Center, Quzhou (CHN)",04 AUG 2025,1006,women_10000m,2025,https://worldathletics.org/athletes/athlete=14607905
155,34:35.26,,Thi Tuyet LE,26 MAR 2004,VIE,2,,"Supachalasai National Stadium, Bangkok (THA)",15 DEC 2025,1006,women_10000m,2025,https://worldathletics.org/athletes/vietnam/thi-tuyet-le-15022817
156,34:35.52,,Ayami HIRANO,17 MAY 1997,JPN,3,,"Kashihara Park Athletic Field, Kashihara (JPN)",27 APR 2025,1006,women_10000m,2025,https://worldathletics.org/athletes/athlete=14825365
157,34:36.18,,Akie HIRAO,22 APR 2004,JPN,11,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1005,women_10000m,2025,https://worldathletics.org/athletes/japan/akie-hirao-14998474
158,34:36.21,,Shizuku KASUYA,30 AUG 2005,JPN,9,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,1005,women_10000m,2025,https://worldathletics.org/athletes/japan/shizuku-kasuya-14958765
159,34:36.25,,Hinata KANEKO,26 NOV 2003,JPN,10,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,1005,women_10000m,2025,https://worldathletics.org/athletes/athlete=14900314
160,34:37.10,,Nana KURAOKA,13 SEP 1997,JPN,10f1,,"Yanmar Stadium Nagai, Osaka (JPN)",06 DEC 2025,1005,women_10000m,2025,https://worldathletics.org/athletes/athlete=14562730
161,34:37.85,,Karen MURAKAMI,16 APR 2005,JPN,23,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,1004,women_10000m,2025,https://worldathletics.org/athletes/japan/karen-murakami-15003554
162,34:38.89,,Enqi LI,06 DEC 2007,CHN,10,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,1003,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/enqi-li-15177641
163,34:39.10,,Mengjie LIU,02 APR 2006,CHN,11,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,1003,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/mengjie-liu-15096990
164,34:40.23,,Yanli ZHAO,04 DEC 2000,CHN,26,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1002,women_10000m,2025,https://worldathletics.org/athletes/athlete=14752714
165,34:40.37,,. JYOTI,05 JUL 1997,IND,1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",10 APR 2025,1002,women_10000m,2025,https://worldathletics.org/athletes/athlete=14768639
166,34:40.65,,Kokone SAKAI,04 APR 2004,JPN,4,,"Kashihara Park Athletic Field, Kashihara (JPN)",27 APR 2025,1002,women_10000m,2025,https://worldathletics.org/athletes/japan/kokone-sakai-14956356
167,34:42.90,,Aya SHIRAHASE,25 JUL 2005,JPN,6,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,1000,women_10000m,2025,https://worldathletics.org/athletes/japan/aya-shirahase-15004066
168,34:42.98,,Jinting SONG,20 MAR 1995,CHN,7,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,1000,women_10000m,2025,https://worldathletics.org/athletes/athlete=14692736
169,34:45.03,,Jila DAWA,02 JAN 1998,CHN,6,,Chongqing (CHN),16 MAY 2025,998,women_10000m,2025,https://worldathletics.org/athletes/athlete=14663879
170,34:45.47,,Ravina GAYAKWAD,10 OCT 2004,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",26 OCT 2025,998,women_10000m,2025,https://worldathletics.org/athletes/india/ravina-gayakwad-15181340
171,34:45.61,,Mizuki SANAI,01 MAY 2005,JPN,7,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,997,women_10000m,2025,https://worldathletics.org/athletes/japan/mizuki-sanai-15048987
172,34:47.77,,Shantoshi SHRESTHA,01 AUG 1993,NEP,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",26 OCT 2025,996,women_10000m,2025,https://worldathletics.org/athletes/athlete=14896381
173,34:49.09,,Seoyong HYUN,22 NOV 1994,KOR,3,,"Busan Asiad Stadium, Busan (KOR)",21 OCT 2025,995,women_10000m,2025,https://worldathletics.org/athletes/athlete=14432122
174,34:50.71,,. BHARTI,01 JAN 1997,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",10 APR 2025,993,women_10000m,2025,https://worldathletics.org/athletes/athlete=14916452
175,34:52.23,,Natsume YAMAGIWA,24 JUL 2002,JPN,25,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",26 SEP 2025,992,women_10000m,2025,https://worldathletics.org/athletes/athlete=14895635
176,34:52.39,,Kyung-hee LIM,16 NOV 1982,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",10 JUL 2025,992,women_10000m,2025,https://worldathletics.org/athletes/athlete=14289823
177,34:52.48,,Mako NAKASAI,12 NOV 2003,JPN,14,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,992,women_10000m,2025,https://worldathletics.org/athletes/athlete=14860661
178,34:52.65,,Sumika TUTUMI,22 DEC 2001,JPN,10,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,992,women_10000m,2025,https://worldathletics.org/athletes/athlete=14855579
179,34:52.90,,Sumika HORI,08 OCT 2003,JPN,15,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,991,women_10000m,2025,https://worldathletics.org/athletes/japan/sumika-hori-14977982
180,34:53.13,,Marika ARITA,23 FEB 2004,JPN,24,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,991,women_10000m,2025,https://worldathletics.org/athletes/japan/marika-arita-14955698
181,34:54.00,,Ayu INDEN,14 SEP 2005,JPN,16,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,991,women_10000m,2025,https://worldathletics.org/athletes/japan/ayu-inden-14987196
182,34:55.25,,Arisu FUWA,24 NOV 1999,JPN,11,,"Athletics Stadium, Shibetsu (JPN)",14 JUN 2025,990,women_10000m,2025,https://worldathletics.org/athletes/athlete=14719663
183,34:55.50,,Ying Chu LO,18 MAR 1997,HKG,12,,"Athletics Stadium, Shibetsu (JPN)",14 JUN 2025,989,women_10000m,2025,https://worldathletics.org/athletes/hong-kong-china/ying-chu-lo-14961531
184,34:55.93,,Chihiro TSUSHIMA,02 APR 2004,JPN,26,,"Athletic Track, Abashiri (JPN)",19 JUL 2025,989,women_10000m,2025,https://worldathletics.org/athletes/japan/chihiro-tsushima-15121885
185,34:56.21,,Kyoka SHIMIZU,12 AUG 2003,JPN,25,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,989,women_10000m,2025,https://worldathletics.org/athletes/japan/kyoka-shimizu-14962734
186,34:59.52,,Saki IWAI,26 NOV 2002,JPN,11,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,986,women_10000m,2025,https://worldathletics.org/athletes/athlete=14901779
187,35:00.98,,Yuka MASUBUCHI,21 DEC 2001,JPN,17,,"Prefectural Stadium, Kumagaya (JPN)",23 MAY 2025,985,women_10000m,2025,https://worldathletics.org/athletes/athlete=14855602
188,35:05.49,,Lihua NIU,14 OCT 1999,CHN,13,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,981,women_10000m,2025,https://worldathletics.org/athletes/athlete=14800534
189,35:06.22,,Airi NAKAMURA,21 FEB 2004,JPN,17,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,981,women_10000m,2025,https://worldathletics.org/athletes/japan/airi-nakamura-15004060
190,35:06.46,,Yuki TOYODA,05 SEP 2000,JPN,27,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",26 SEP 2025,980,women_10000m,2025,https://worldathletics.org/athletes/japan/yuki-toyoda-14955824
191,35:06.48,,Laga TONG,17 AUG 2001,CHN,4f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,980,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/laga-tong-15140866
192,35:07.34,,Sayo OTSUBO,19 APR 2002,JPN,12,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,980,women_10000m,2025,https://worldathletics.org/athletes/japan/sayo-otsubo-14947135
193,35:08.81,,Kazane IWAMOTO,05 OCT 2003,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,978,women_10000m,2025,https://worldathletics.org/athletes/athlete=14895677
194,35:09.75,,Hai YANG,08 MAR 2004,CHN,14,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,978,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/hai-yang-15084893
195,35:10.29,,Yuna NARUSE,20 JUN 2006,JPN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",15 NOV 2025,977,women_10000m,2025,https://worldathletics.org/athletes/japan/yuna-naruse-14955888
196,35:10.42,,Tigist GASHAW,25 DEC 1996,BRN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",07 APR 2025,977,women_10000m,2025,https://worldathletics.org/athletes/athlete=14477333
197,35:10.59,,Kyungsun CHOI,16 MAR 1992,KOR,1,,"Miryang Sports Complexs, Miryang (KOR)",23 MAY 2025,977,women_10000m,2025,https://worldathletics.org/athletes/athlete=14334611
198,35:14.24,,Anjali DEVI,21 FEB 2002,IND,3,,"Maharaja's College Grounds, Kochi (IND)",21 APR 2025,974,women_10000m,2025,https://worldathletics.org/athletes/india/anjali-devi-15124606
199,35:14.78,,Miu SUMIDA,27 JAN 2005,JPN,11f1,,"Yanmar Stadium Nagai, Osaka (JPN)",06 DEC 2025,974,women_10000m,2025,https://worldathletics.org/athletes/japan/miu-sumida-14949268
200,35:15.92,,Bushra KHAN,26 JUL 2004,IND,1,,Sangrur (IND),01 APR 2025,973,women_10000m,2025,https://worldathletics.org/athletes/athlete=14873491
201,35:17.42,,Yuyan WANG,21 NOV 2007,CHN,15,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,971,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/yuyan-wang-15177639
202,35:17.58,,Tomoka AOYAGI,06 JUN 2003,JPN,10,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,971,women_10000m,2025,https://worldathletics.org/athletes/japan/tomoka-aoyagi-14955135
203,35:19.56,,Ami MIYASADA,31 OCT 2003,JPN,11,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,970,women_10000m,2025,https://worldathletics.org/athletes/japan/ami-miyasada-14957085
204,35:29.34,,Hikaru FUKUYAMA,06 FEB 2006,JPN,2,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",18 MAY 2025,962,women_10000m,2025,https://worldathletics.org/athletes/japan/hikaru-fukuyama-14980685
205,35:30.97,,Mikako ABE,01 SEP 1999,JPN,13,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,960,women_10000m,2025,https://worldathletics.org/athletes/athlete=14868874
206,35:33.10,,Meiru KANG,28 NOV 2000,CHN,1,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,959,women_10000m,2025,https://worldathletics.org/athletes/athlete=14811647
207,35:34.31,,Himeka CHIBA,17 SEP 2004,JPN,26,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,958,women_10000m,2025,https://worldathletics.org/athletes/japan/himeka-chiba-14949977
208,35:34.45,,Namika SUGASAKI,28 JUN 2003,JPN,12,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,958,women_10000m,2025,https://worldathletics.org/athletes/japan/namika-sugasaki-15001200
209,35:35.30,,Jiali WANG,12 MAY 2001,CHN,6f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,957,women_10000m,2025,https://worldathletics.org/athletes/athlete=14913563
210,35:36.10,,Xinrui LI,22 FEB 2005,CHN,5,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,956,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/xinrui-li-15155708
211,35:36.19,,Fuyin LI,30 OCT 2003,CHN,7f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,956,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/fuyin-li-14976993
212,35:38.78,,Erika SHIONO,17 DEC 2003,JPN,27,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,954,women_10000m,2025,https://worldathletics.org/athletes/athlete=14868904
213,35:39.13,,Thi Thu Ha BUI,23 OCT 2003,VIE,23,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",21 JUL 2025,954,women_10000m,2025,https://worldathletics.org/athletes/vietnam/thi-thu-ha-bui-14956302
214,35:39.99,,Mingai CHEN,21 JAN 2006,CHN,16,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,953,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/mingai-chen-15096586
215,35:40.57,,Ni SHEN,29 NOV 1998,CHN,8f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,953,women_10000m,2025,https://worldathletics.org/athletes/athlete=14893307
216,35:41.35,,Xunwei ZHENG,21 APR 2001,CHN,9f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,952,women_10000m,2025,https://worldathletics.org/athletes/athlete=14892642
217,35:43.89,,Sora ISHIMATSU,10 JAN 2003,JPN,12f1,,"Yanmar Stadium Nagai, Osaka (JPN)",06 DEC 2025,950,women_10000m,2025,https://worldathletics.org/athletes/athlete=14864232
218,35:45.19,,. SONIYA,25 JUL 2000,IND,3,,"Maharana Pratap Sports College Dehradun, Dehradun (IND)",08 FEB 2025,949,women_10000m,2025,https://worldathletics.org/athletes/india/soniya-15022252
219,35:46.08,,Misaki MATSUMOTO,02 SEP 2004,JPN,1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",18 APR 2025,948,women_10000m,2025,https://worldathletics.org/athletes/japan/misaki-matsumoto-15032480
220,35:46.91,,Xinyun YANG,14 JUL 2001,CHN,9,,Chongqing (CHN),16 MAY 2025,947,women_10000m,2025,https://worldathletics.org/athletes/athlete=14892667
221,35:49.39,,Chisato OKI,27 APR 2003,JPN,18,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,945,women_10000m,2025,https://worldathletics.org/athletes/japan/chisato-oki-14949979
222,35:52.87,,Marjona AHMADALIYEVA,02 FEB 2000,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",17 SEP 2025,943,women_10000m,2025,https://worldathletics.org/athletes/uzbekistan/marjona-ahmadaliyeva-15259343
223,35:53.65,,Kavita YADAV,08 NOV 1998,IND,4,,"Maharana Pratap Sports College Dehradun, Dehradun (IND)",08 FEB 2025,942,women_10000m,2025,https://worldathletics.org/athletes/athlete=14734720
224,35:54.70,,Tian LIU,20 AUG 2007,CHN,3,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,941,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/tian-liu-15172429
225,35:54.84,,Nene UENO,09 APR 2003,JPN,2,,"Chukyo University Athletics Field, Toyota (JPN)",17 MAY 2025,941,women_10000m,2025,https://worldathletics.org/athletes/japan/nene-ueno-14954459
226,35:55.06,,Dal-nim OH,06 JAN 1996,KOR,2,,"Yecheon Stadium, Yecheon (KOR)",03 SEP 2025,941,women_10000m,2025,https://worldathletics.org/athletes/athlete=14532348
227,35:55.83,,Nandini GUPTA,04 NOV 1997,IND,1,,"Patliputra Sports Complex, Patna (IND)",19 JUL 2025,940,women_10000m,2025,https://worldathletics.org/athletes/athlete=14670520
228,35:58.31,,Koto HIRAMURA,25 APR 2000,JPN,7,,"Municipal Stadium, Miyoshi (JPN)",17 MAY 2025,938,women_10000m,2025,https://worldathletics.org/athletes/athlete=14855617
229,36:00.24,,Meiqin WANG,12 MAY 2002,CHN,1,,"Shuangliu Sports Centre, Chengdu (CHN)",03 MAY 2025,937,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/meiqin-wang-15106754
230,36:00.50,,Maria NEHME PIA,21 AUG 1981,LBN,,,"Estádio 1o de Maio, Braga (POR)",03 MAY 2025,937,women_10000m,2025,https://worldathletics.org/athletes/athlete=14325465
231,36:00.63,,Reeba Anna GEORGE,07 AUG 1996,IND,2,,"Jawaharlal Nehru Stadium, Chennai (IND)",24 AUG 2025,936,women_10000m,2025,https://worldathletics.org/athletes/india/reeba-anna-george-15022295
232,36:01.87,,. JYOTI,09 FEB 2003,IND,5,,"Maharana Pratap Sports College Dehradun, Dehradun (IND)",08 FEB 2025,935,women_10000m,2025,https://worldathletics.org/athletes/india/jyoti-15035152
233,36:03.00,,Lamu YANGZENG,06 MAY 2006,CHN,12f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,935,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/lamu-yangzeng-15071552
234,36:07.47,,Yeon-ah KIM,30 MAR 1996,KOR,5,,"Busan Asiad Stadium, Busan (KOR)",21 OCT 2025,931,women_10000m,2025,https://worldathletics.org/athletes/athlete=14382054
235,36:07.96,,Hina TADA,03 MAY 2004,JPN,14,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,931,women_10000m,2025,https://worldathletics.org/athletes/japan/hina-tada-14979870
236,36:10.23,,Gai KIM,31 JUL 1991,KOR,2,,"Gimhae Stadium, Gimhae (KOR)",01 APR 2025,929,women_10000m,2025,https://worldathletics.org/athletes/athlete=14852438
237,36:10.46,,Rina KUROKAMI,25 SEP 2006,JPN,15,,"Honjo Athletic Stadium, Kitakyushu (JPN)",17 MAY 2025,929,women_10000m,2025,https://worldathletics.org/athletes/japan/rina-kurokami-15020350
238,36:10.68,,Hao ZHAO,25 DEC 2000,CHN,17,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,928,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/hao-zhao-15183840
239,36:11.97,,Dana GUSAROVA,05 SEP 1995,KAZ,1,,"Olympic Training Base, Almaty (KAZ)",10 JUL 2025,927,women_10000m,2025,https://worldathletics.org/athletes/athlete=14498065
240,36:13.23,,Kit Ching YIU,20 FEB 1988,HKG,29,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,926,women_10000m,2025,https://worldathletics.org/athletes/athlete=14386062
241,36:13.26,,Miyu NIIYAMA,12 OCT 2004,JPN,13,,"Yanmar Stadium Nagai, Osaka (JPN)",04 MAY 2025,926,women_10000m,2025,https://worldathletics.org/athletes/japan/miyu-niiyama-14996799
242,36:15.18,,Eun-mi KIM,25 JUL 1992,KOR,3,,"Yecheon Stadium, Yecheon (KOR)",03 SEP 2025,925,women_10000m,2025,https://worldathletics.org/athletes/athlete=14429253
243,36:18.62,,Yu-jeong LEE,24 APR 2002,KOR,3,,"Gimhae Stadium, Gimhae (KOR)",01 APR 2025,922,women_10000m,2025,https://worldathletics.org/athletes/athlete=14851012
244,36:19.07,,D. LATHA,20 JUN 2002,IND,3,,"Jawaharlal Nehru Stadium, Chennai (IND)",24 AUG 2025,922,women_10000m,2025,https://worldathletics.org/athletes/india/d-latha-15170008
245,36:19.30,,Ji-hye HAN,05 JAN 2000,KOR,3,,"Miryang Sports Complexs, Miryang (KOR)",23 MAY 2025,922,women_10000m,2025,https://worldathletics.org/athletes/athlete=14919095
246,36:21.40,,Yashi SACHAN,15 OCT 2002,IND,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",10 APR 2025,920,women_10000m,2025,https://worldathletics.org/athletes/india/yashi-sachan-15178939
247,36:22.47,,Hana FUJITO,04 NOV 2006,JPN,,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",18 MAY 2025,919,women_10000m,2025,https://worldathletics.org/athletes/japan/hana-fujito-14996733
248,36:22.78,,Yuyu HIRASHIMA,25 JUL 2003,JPN,,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",18 MAY 2025,919,women_10000m,2025,https://worldathletics.org/athletes/japan/yuyu-hirashima-14955643
249,36:24.56,,Nana NAGASHIMA,15 APR 2004,JPN,21,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,917,women_10000m,2025,https://worldathletics.org/athletes/athlete=14901777
250,36:26.51,,Mingsha ZHANG,16 MAY 2006,CHN,17,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,916,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/mingsha-zhang-15084890
251,36:27.18,,Ha-yeong SHIM,17 MAY 2002,KOR,4,,"Gumi Civic Stadium, Gumi (KOR)",21 APR 2025,915,women_10000m,2025,https://worldathletics.org/athletes/athlete=14860270
252,36:27.32,,Liqin CHEN,27 MAY 1990,CHN,4,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,915,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/liqin-chen-14957522
253,36:29.31,,Chandra KALA,22 JAN 1998,IND,4,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",10 APR 2025,914,women_10000m,2025,https://worldathletics.org/athletes/india/chandra-kala-15100680
254,36:29.50,,Ayaka NAGAI,26 APR 2005,JPN,3,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",18 APR 2025,913,women_10000m,2025,https://worldathletics.org/athletes/japan/ayaka-nagai-15103219
255,36:30.93,,Azizakhon MIRZAKBAROVA,23 MAR 2001,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",17 SEP 2025,912,women_10000m,2025,https://worldathletics.org/athletes/athlete=14851010
256,36:31.73,,Lamao GAIGE,10 JAN 2005,CHN,19,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,912,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/lamao-gaige-14978421
257,36:32.58,,Hee-won JI,16 JAN 2004,KOR,6,,"Gimhae Stadium, Gimhae (KOR)",01 APR 2025,911,women_10000m,2025,https://worldathletics.org/athletes/athlete=14843872
258,36:33.35,,Yingmei LI,05 JUL 1997,CHN,7,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,910,women_10000m,2025,https://worldathletics.org/athletes/athlete=14750644
259,36:33.47,,Wenyue DAI,02 MAR 2001,CHN,5,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,910,women_10000m,2025,https://worldathletics.org/athletes/athlete=14811658
260,36:35.46,,Linzhu JIN,17 AUG 2004,CHN,2,,"Shuangliu Sports Centre, Chengdu (CHN)",03 MAY 2025,909,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/linzhu-jin-15218798
261,36:35.61,,Hanna ISHINO,08 AUG 2003,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 APR 2025,909,women_10000m,2025,https://worldathletics.org/athletes/japan/hanna-ishino-14954832
262,36:36.41,,Nefriana DAIK,27 NOV 2002,INA,1,,"Manahan Stadium, Surakarta (INA)",03 SEP 2025,908,women_10000m,2025,https://worldathletics.org/athletes/indonesia/nefriana-daik-15109699
