Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
247,15.03,+1.1,Jiahao WANG,09 JUN 2004,CHN,10,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,956,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/jiahao-wang-15182933
247,15.03,-0.1,Aoi OKADA,27 SEP 2005,JPN,8,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,956,men_TJ,2026,https://worldathletics.org/athletes/japan/aoi-okada-15049697
247,15.03,-1.4,Haoming ZHANG,08 FEB 2006,CHN,5,,"Sports Center, Nanping (CHN)",04 JUN 2026,964,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/haoming-zhang-15330989
247,15.03,-0.5,Muhammad IMRAN,16 APR 2006,MAS,4,,"Stadium UPM, Selangor (MAS)",19 JUN 2026,959,men_TJ,2026,https://worldathletics.org/athletes/malaysia/muhammad-imran-15166770
252,15.02,0.0,Koki OTSUKA,14 NOV 2006,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,955,men_TJ,2026,https://worldathletics.org/athletes/japan/koki-otsuka-15114718
252,15.02,+0.8,Bakhtiyar ROZIYEV,25 APR 1996,TKM,4,,"AFU Athletics Stadium, Tashkent (UZB)",24 AUG 2026,955,men_TJ,2026,https://worldathletics.org/athletes/athlete=14811438
252,15.02,+1.2,Fukutaro ISOYAMA,09 FEB 2008,JPN,1,,"Konoike Athletics Stadium, Nara (JPN)",13 SEP 2026,955,men_TJ,2026,https://worldathletics.org/athletes/japan/fukutaro-isoyama-15174920
255,15.01,,Georgiy KOZMA,17 MAR 2008,KAZ,5,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",09 JAN 2026,954,men_TJ,2026,https://worldathletics.org/athletes/kazakhstan/georgiy-kozma-15073480
255,15.01,+1.3,Yoshimasa MIYAMOTO,26 APR 2004,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,954,men_TJ,2026,https://worldathletics.org/athletes/japan/yoshimasa-miyamoto-15002581
255,15.01,+0.1,Adil ZHASULANOV,11 FEB 2005,KAZ,7,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",01 JUL 2026,954,men_TJ,2026,https://worldathletics.org/athletes/kazakhstan/adil-zhasulanov-15063463
258,15.00,+0.1,Minje LEE,11 APR 2001,KOR,1,,"Gimhae Stadium, Gimhae (KOR)",27 MAR 2026,953,men_TJ,2026,https://worldathletics.org/athletes/athlete=14850588
258,15.00,+0.4,Markharry DIONES,01 MAR 1993,PHI,3,,"New Clark City Stadium, New Clark City (PHI)",14 JUN 2026,953,men_TJ,2026,https://worldathletics.org/athletes/athlete=14549288
258,15.00,-2.5,Yuji KIKUCHI,02 APR 1997,JPN,1,,"Azuma Stadium, Fukushima (JPN)",10 JUL 2026,968,men_TJ,2026,https://worldathletics.org/athletes/athlete=14853537
258,15.00,+2.0,Farid GHARENJIK,30 JUN 2005,IRI,4,,"Imam Reza Stadium, Mashhad (IRI)",16 JUL 2026,953,men_TJ,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/farid-gharenjik-15033419
258,15.00,-1.3,Vivek GUPTA,23 APR 2005,IND,5,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,960,men_TJ,2026,https://worldathletics.org/athletes/india/vivek-gupta-15116864
263,14.98,,Aodi LI,10 MAY 2009,CHN,9f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",07 MAR 2026,951,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/aodi-li-15300292
263,14.98,+1.3,Hiroki YAMASHITA,21 JAN 2007,JPN,3,,"Nihon University Stadium, Tokyo (JPN)",31 MAY 2026,951,men_TJ,2026,https://worldathletics.org/athletes/japan/hiroki-yamashita-15102434
263,14.98,+1.9,Haruto MIYATA,25 JAN 2004,JPN,10,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,951,men_TJ,2026,https://worldathletics.org/athletes/japan/haruto-miyata-14958890
263,14.98,-0.2,Jianwei JIANG,15 AUG 2009,CHN,6,,"Olympic Sports Center, Huangshi (CHN)",04 JUL 2026,952,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/jianwei-jiang-15172631
267,14.97,+0.8,Mingyang XIAO,29 FEB 2008,CHN,4,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",24 MAY 2026,950,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/mingyang-xiao-15165826
267,14.97,+0.9,Mikuto MOGI,14 MAR 2009,JPN,10,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,950,men_TJ,2026,https://worldathletics.org/athletes/japan/mikuto-mogi-15263653
269,14.96,+0.8,Neo KUWABARA,12 FEB 2005,JPN,2,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",23 AUG 2026,949,men_TJ,2026,https://worldathletics.org/athletes/japan/neo-kuwabara-14998073
270,14.95,+0.8,Shoki AWANO,12 APR 2006,JPN,1f1,,"Chukyo University Athletics Field, Toyota (JPN)",30 MAY 2026,948,men_TJ,2026,https://worldathletics.org/athletes/japan/shoki-awano-15112784
270,14.95,+1.6,Hinata OGATA,09 FEB 2009,JPN,11,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,948,men_TJ,2026,https://worldathletics.org/athletes/japan/hinata-ogata-15114222
272,14.94,+0.6,Thisara DEEMANTHA,02 JUN 2005,SRI,8,,"Diyagama Stadium, Diyagama (SRI)",15 MAY 2026,947,men_TJ,2026,https://worldathletics.org/athletes/sri-lanka/thisara-deemantha-15173597
272,14.94,+1.0,Taiga HASHIMOTO,19 DEC 2008,JPN,3,,"Azuma Stadium, Fukushima (JPN)",23 AUG 2026,947,men_TJ,2026,https://worldathletics.org/athletes/japan/taiga-hashimoto-15176272
274,14.93,,Qi JI,11 DEC 2007,CHN,19,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",12 MAR 2026,946,men_TJ,2026,https://worldathletics.org/athletes/pr-of-china/qi-ji-15303500
274,14.93,+0.4,Sho MIYAZAKI,29 SEP 2004,JPN,4f1,,"Gion Stadium, Machida (JPN)",12 APR 2026,946,men_TJ,2026,https://worldathletics.org/athletes/japan/sho-miyazaki-15054051
274,14.93,+1.5,Arcenius NIXON,2008,INA,1,,"Stadion Atletik Rawamangun, Jakarta (INA)",30 JUN 2026,946,men_TJ,2026,https://worldathletics.org/athletes/indonesia/arcenius-nixon-15340844
277,14.92,+0.2,Tin Long YEUNG,22 SEP 2007,HKG,7,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,945,men_TJ,2026,https://worldathletics.org/athletes/hong-kong-china/tin-long-yeung-15103822
277,14.92,+1.3,Chun Wing WONG,21 JUL 1994,HKG,5,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",13 JUN 2026,945,men_TJ,2026,https://worldathletics.org/athletes/athlete=14791316
277,14.92,+0.5,Reo YAMANAKA,05 FEB 2009,JPN,12,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,945,men_TJ,2026,https://worldathletics.org/athletes/japan/reo-yamanaka-15263672
280,14.91,-1.7,Xursand MAMATSALAYEV,28 SEP 2007,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",24 APR 2026,954,men_TJ,2026,https://worldathletics.org/athletes/uzbekistan/xursand-mamatsalayev-15156349
280,14.91,+0.1,Ji-won PARK,01 JUL 2002,KOR,2,,"Seocheon Sports Complex, Seocheon (KOR)",01 JUL 2026,944,men_TJ,2026,https://worldathletics.org/athletes/athlete=14901465
280,14.91,+1.7,Towa TAGAWA,29 JUN 2004,JPN,8,,"Gion Stadium, Sagamihara (JPN)",12 JUL 2026,944,men_TJ,2026,https://worldathletics.org/athletes/japan/towa-tagawa-14961615
280,14.91,+1.7,Kazuma SAIKI,04 APR 2008,JPN,13,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,944,men_TJ,2026,https://worldathletics.org/athletes/japan/kazuma-saiki-15179929
280,14.91,+2.0,Sosuke ABE,12 JUN 2008,JPN,8,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",23 AUG 2026,944,men_TJ,2026,https://worldathletics.org/athletes/japan/sosuke-abe-15255576
280,14.91,-1.9,Jwngsar BASUMATARY,25 JUL 2003,IND,6,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,955,men_TJ,2026,https://worldathletics.org/athletes/athlete=14926702
280,14.91,+0.6,P.D.D.M WEERAKAMAL,16 MAR 1998,SRI,8,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",05 SEP 2026,944,men_TJ,2026,https://worldathletics.org/athletes/sri-lanka/pddm-weerakamal-15347564
287,14.90,,Takhir KADYRKULOV,18 NOV 1994,KAZ,7,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",14 FEB 2026,943,men_TJ,2026,https://worldathletics.org/athletes/athlete=14497621
287,14.90,+1.7,. AJAY,17 SEP 2000,IND,3,,"War Hero Stadium, Sangrur (IND)",09 MAY 2026,943,men_TJ,2026,https://worldathletics.org/athletes/india/ajay-15312720
287,14.90,-0.1,Keito KATAYAMA,06 AUG 2007,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,943,men_TJ,2026,https://worldathletics.org/athletes/japan/keito-katayama-15181936
287,14.90,+0.1,Tae-sik JEONG,05 FEB 2005,KOR,2,,"Miryang Sports Complexs, Miryang (KOR)",09 JUN 2026,943,men_TJ,2026,https://worldathletics.org/athletes/korea/tae-sik-jeong-14951735
287,14.90,+1.3,Yuuma TEDUKA,07 AUG 2008,JPN,14,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,943,men_TJ,2026,https://worldathletics.org/athletes/japan/yuuma-teduka-15253378
287,14.90,+0.5,Taku SUEMORI,14 JUN 2003,JPN,10,,"International Stadium, Yokohama (JPN)",06 SEP 2026,943,men_TJ,2026,https://worldathletics.org/athletes/athlete=14930780
293,14.89,+0.8,Swagat BEHERA,19 FEB 2005,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",12 APR 2026,942,men_TJ,2026,https://worldathletics.org/athletes/india/swagat-behera-15045615
293,14.89,+0.9,Yosuke KOBAYASHI,10 JUL 1992,JPN,5,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",24 APR 2026,942,men_TJ,2026,https://worldathletics.org/athletes/athlete=14663956
293,14.89,0.0,Chikara NAKAHASHI,28 NOV 2006,JPN,2f1,,"Cowley Sport Complex, Arkansas City, KS (USA)",01 MAY 2026,942,men_TJ,2026,https://worldathletics.org/athletes/japan/chikara-nakahashi-15055129
293,14.89,+1.7,Hayato KITAMURA,28 APR 2007,JPN,4,,"Municipal Mizuho Stadium, Nagoya (JPN)",09 MAY 2026,942,men_TJ,2026,https://worldathletics.org/athletes/japan/hayato-kitamura-15163934
293,14.89,-0.6,Mark PALADUS,26 APR 2006,MAS,5,,"Stadium UPM, Selangor (MAS)",19 JUN 2026,945,men_TJ,2026,https://worldathletics.org/athletes/malaysia/mark-paladus-15081862
293,14.89,+1.1,Ren TADAKUMA,16 NOV 2008,JPN,1,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",12 JUL 2026,942,men_TJ,2026,https://worldathletics.org/athletes/japan/ren-tadakuma-15175128
293,14.89,-0.7,Riku WAKUI,14 AUG 2001,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",20 JUL 2026,946,men_TJ,2026,https://worldathletics.org/athletes/athlete=14921500
300,14.88,-0.5,Ashok KUMAR,30 JAN 2001,IND,3,,Meerut (IND),02 SEP 2026,944,men_TJ,2026,https://worldathletics.org/athletes/india/ashok-kumar-15251623
